Название,Родительская категория>Подкатегория>Подподкатегория,Артикул,ЦенаRUB,
"Алмазный диск BIHUI MINI THIN TURBO, 60мм, арт.DCW60",Бренды>BIHUI Tools Инструмент для укладки плитки Бихуэй (бихуй),DCW60,1 203.77,"https://dlt.by/image/catalog/easyphoto/4181/almaznyy-disk-bihui-mini-thin-turbo-60mm-art-dcw60-3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Запасные накладки для раскладного стола BIHUI 12шт, арт.LFWB-R",Запчасти,LFWB-R,1 865.84,"https://dlt.by/image/catalog/easyphoto/4193/zapasnye-nakladki-dlya-raskladnogo-stola-bihui-12sht-art-lfwb-r-4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Корзина на перфорацию L=480 K=300 H=200, арт.3557",Стеллажи для инструментов,3557,932.92,"https://dlt.by/image/catalog/easyphoto/4199/korzina-na-perforatsiyu-l-480-k-300-h-200-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Корзина на перфорацию L=250 K=300 H=200, арт.3556",Стеллажи для инструментов,3556,752.36,"https://dlt.by/image/catalog/easyphoto/4198/korzina-na-perforatsiyu-l-250-k-300-h-200-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Рулетка строительная BIHUI 5 м с автостопом, арт.TMR5M",Бренды>BIHUI Tools Инструмент для укладки плитки Бихуэй (бихуй),TMR5M,963.02,"https://dlt.by/image/catalog/easyphoto/4292/ruletka-stroitelnaya-bihui-5-m-s-avtostopom-art-tmr5m-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Стол раскладной BIHUI, арт.TWTMST",Инструмент для укладки плитки>Крупноформат ,TWTMST,16 551.82,"https://dlt.by/image/catalog/easyphoto/4291/stol-raskladnoy-bihui-art-twtmst-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Крюк для присосок с ц/д на перфорацию D=5 K=250, арт.3555",Стеллажи для инструментов,3555,662.07,"https://dlt.by/image/catalog/easyphoto/4197/kryuk-dlya-prisosok-s-ts-d-na-perforatsiyu-d-5-k-250-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Запасной лазерный указатель для плиткореза BIHUI, арт.TCSA1200-01",Запчасти>Плиткорезы электрические ,TCSA1200-01,3 220.08,"https://dlt.by/image/catalog/easyphoto/4190/zapasnoy-lazernyy-ukazatel-dlya-plitkoreza-bihui-art-tcsa1200-01-2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Плиткорез механический BIHUI, 1600мм, арт.TCS1600",Плиткорезы ручные>Плиткорезы BIHUI,TCS1600,34 006.48,"https://dlt.by/image/catalog/easyphoto/4189/plitkorez-mehanicheskiy-bihui-1600mm-art-tcs1600-1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
"Диск радиусный BIHUI Ø75мм, толщина 15мм, #50/60, арт.DGR315",Алмазная оснастка>Алмазные диски>Алмазные диски для скругления и ступеней,DGR315,1 083.39,"https://dlt.by/image/catalog/easyphoto/3999/disk-radiusnyy-bihui-75mm-tolshchina-10mm-50-60-art-dgr310-8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
